areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate
nation,Scotland,S92000003,2020-09-26,437,28201
nation,Scotland,S92000003,2020-09-25,577,27764
nation,Scotland,S92000003,2020-09-24,716,27187
nation,Scotland,S92000003,2020-09-23,572,26471
nation,Scotland,S92000003,2020-09-22,497,25899
nation,Scotland,S92000003,2020-09-21,454,25402
nation,Scotland,S92000003,2020-09-20,320,24948
nation,Scotland,S92000003,2020-09-19,236,24628
nation,Scotland,S92000003,2020-09-18,270,24392
nation,Scotland,S92000003,2020-09-17,265,24122
nation,Scotland,S92000003,2020-09-16,280,23857
nation,Scotland,S92000003,2020-09-15,238,23577
nation,Scotland,S92000003,2020-09-14,186,23339
nation,Scotland,S92000003,2020-09-13,178,23153
nation,Scotland,S92000003,2020-09-12,214,22975
nation,Scotland,S92000003,2020-09-11,216,22761
nation,Scotland,S92000003,2020-09-10,231,22545
nation,Scotland,S92000003,2020-09-09,223,22314
nation,Scotland,S92000003,2020-09-08,103,22091
nation,Scotland,S92000003,2020-09-07,167,21988
nation,Scotland,S92000003,2020-09-06,154,21821
nation,Scotland,S92000003,2020-09-05,137,21667
nation,Scotland,S92000003,2020-09-04,170,21530
nation,Scotland,S92000003,2020-09-03,202,21360
nation,Scotland,S92000003,2020-09-02,192,21158
nation,Scotland,S92000003,2020-09-01,199,20966
nation,Scotland,S92000003,2020-08-31,143,20767
nation,Scotland,S92000003,2020-08-30,102,20624
nation,Scotland,S92000003,2020-08-29,94,20522
nation,Scotland,S92000003,2020-08-28,105,20428
nation,Scotland,S92000003,2020-08-27,97,20323
nation,Scotland,S92000003,2020-08-26,98,20226
nation,Scotland,S92000003,2020-08-25,72,20128
nation,Scotland,S92000003,2020-08-24,59,20056
nation,Scotland,S92000003,2020-08-23,67,19997
nation,Scotland,S92000003,2020-08-22,51,19930
nation,Scotland,S92000003,2020-08-21,91,19879
nation,Scotland,S92000003,2020-08-20,141,19788
nation,Scotland,S92000003,2020-08-19,93,19647
nation,Scotland,S92000003,2020-08-18,78,19554
nation,Scotland,S92000003,2020-08-17,75,19476
nation,Scotland,S92000003,2020-08-16,33,19401
nation,Scotland,S92000003,2020-08-15,20,19368
nation,Scotland,S92000003,2020-08-14,50,19348
nation,Scotland,S92000003,2020-08-13,59,19298
nation,Scotland,S92000003,2020-08-12,49,19239
nation,Scotland,S92000003,2020-08-11,63,19190
nation,Scotland,S92000003,2020-08-10,59,19127
nation,Scotland,S92000003,2020-08-09,26,19068
nation,Scotland,S92000003,2020-08-08,27,19042
nation,Scotland,S92000003,2020-08-07,46,19015
nation,Scotland,S92000003,2020-08-06,65,18969
nation,Scotland,S92000003,2020-08-05,67,18904
nation,Scotland,S92000003,2020-08-04,58,18837
nation,Scotland,S92000003,2020-08-03,62,18779
nation,Scotland,S92000003,2020-08-02,19,18717
nation,Scotland,S92000003,2020-08-01,23,18698
nation,Scotland,S92000003,2020-07-31,21,18675
nation,Scotland,S92000003,2020-07-30,27,18654
nation,Scotland,S92000003,2020-07-29,28,18627
nation,Scotland,S92000003,2020-07-28,22,18599
nation,Scotland,S92000003,2020-07-27,13,18577
nation,Scotland,S92000003,2020-07-26,7,18564
nation,Scotland,S92000003,2020-07-25,3,18557
nation,Scotland,S92000003,2020-07-24,11,18554
nation,Scotland,S92000003,2020-07-23,23,18543
nation,Scotland,S92000003,2020-07-22,16,18520
nation,Scotland,S92000003,2020-07-21,19,18504
nation,Scotland,S92000003,2020-07-20,13,18485
nation,Scotland,S92000003,2020-07-19,17,18472
nation,Scotland,S92000003,2020-07-18,13,18455
nation,Scotland,S92000003,2020-07-17,8,18442
nation,Scotland,S92000003,2020-07-16,21,18434
nation,Scotland,S92000003,2020-07-15,16,18413
nation,Scotland,S92000003,2020-07-14,10,18397
nation,Scotland,S92000003,2020-07-13,17,18387
nation,Scotland,S92000003,2020-07-12,2,18370
nation,Scotland,S92000003,2020-07-11,9,18368
nation,Scotland,S92000003,2020-07-10,12,18359
nation,Scotland,S92000003,2020-07-09,8,18347
nation,Scotland,S92000003,2020-07-08,10,18339
nation,Scotland,S92000003,2020-07-07,11,18329
nation,Scotland,S92000003,2020-07-06,8,18318
nation,Scotland,S92000003,2020-07-05,2,18310
nation,Scotland,S92000003,2020-07-04,5,18308
nation,Scotland,S92000003,2020-07-03,6,18303
nation,Scotland,S92000003,2020-07-02,13,18297
nation,Scotland,S92000003,2020-07-01,11,18284
nation,Scotland,S92000003,2020-06-30,8,18273
nation,Scotland,S92000003,2020-06-29,14,18265
nation,Scotland,S92000003,2020-06-28,3,18251
nation,Scotland,S92000003,2020-06-27,4,18248
nation,Scotland,S92000003,2020-06-26,6,18244
nation,Scotland,S92000003,2020-06-25,19,18238
nation,Scotland,S92000003,2020-06-24,8,18219
nation,Scotland,S92000003,2020-06-23,20,18211
nation,Scotland,S92000003,2020-06-22,11,18191
nation,Scotland,S92000003,2020-06-21,9,18180
nation,Scotland,S92000003,2020-06-20,6,18171
nation,Scotland,S92000003,2020-06-19,23,18165
nation,Scotland,S92000003,2020-06-18,14,18142
nation,Scotland,S92000003,2020-06-17,33,18128
nation,Scotland,S92000003,2020-06-16,17,18095
nation,Scotland,S92000003,2020-06-15,21,18078
nation,Scotland,S92000003,2020-06-14,13,18057
nation,Scotland,S92000003,2020-06-13,23,18044
nation,Scotland,S92000003,2020-06-12,30,18021
nation,Scotland,S92000003,2020-06-11,21,17991
nation,Scotland,S92000003,2020-06-10,29,17970
nation,Scotland,S92000003,2020-06-09,27,17941
nation,Scotland,S92000003,2020-06-08,18,17914
nation,Scotland,S92000003,2020-06-07,17,17896
nation,Scotland,S92000003,2020-06-06,22,17879
nation,Scotland,S92000003,2020-06-05,24,17857
nation,Scotland,S92000003,2020-06-04,35,17833
nation,Scotland,S92000003,2020-06-03,35,17798
nation,Scotland,S92000003,2020-06-02,45,17763
nation,Scotland,S92000003,2020-06-01,38,17718
nation,Scotland,S92000003,2020-05-31,23,17680
nation,Scotland,S92000003,2020-05-30,40,17657
nation,Scotland,S92000003,2020-05-29,29,17617
nation,Scotland,S92000003,2020-05-28,55,17588
nation,Scotland,S92000003,2020-05-27,66,17533
nation,Scotland,S92000003,2020-05-26,77,17467
nation,Scotland,S92000003,2020-05-25,97,17390
nation,Scotland,S92000003,2020-05-24,54,17293
nation,Scotland,S92000003,2020-05-23,50,17239
nation,Scotland,S92000003,2020-05-22,92,17189
nation,Scotland,S92000003,2020-05-21,111,17097
nation,Scotland,S92000003,2020-05-20,121,16986
nation,Scotland,S92000003,2020-05-19,182,16865
nation,Scotland,S92000003,2020-05-18,140,16683
nation,Scotland,S92000003,2020-05-17,92,16543
nation,Scotland,S92000003,2020-05-16,103,16451
nation,Scotland,S92000003,2020-05-15,152,16348
nation,Scotland,S92000003,2020-05-14,212,16196
nation,Scotland,S92000003,2020-05-13,198,15984
nation,Scotland,S92000003,2020-05-12,230,15786
nation,Scotland,S92000003,2020-05-11,262,15556
nation,Scotland,S92000003,2020-05-10,150,15294
nation,Scotland,S92000003,2020-05-09,177,15144
nation,Scotland,S92000003,2020-05-08,254,14967
nation,Scotland,S92000003,2020-05-07,290,14713
nation,Scotland,S92000003,2020-05-06,306,14423
nation,Scotland,S92000003,2020-05-05,289,14117
nation,Scotland,S92000003,2020-05-04,330,13828
nation,Scotland,S92000003,2020-05-03,189,13498
nation,Scotland,S92000003,2020-05-02,217,13309
nation,Scotland,S92000003,2020-05-01,368,13092
nation,Scotland,S92000003,2020-04-30,335,12724
nation,Scotland,S92000003,2020-04-29,430,12389
nation,Scotland,S92000003,2020-04-28,380,11959
nation,Scotland,S92000003,2020-04-27,430,11579
nation,Scotland,S92000003,2020-04-26,172,11149
nation,Scotland,S92000003,2020-04-25,184,10977
nation,Scotland,S92000003,2020-04-24,305,10793
nation,Scotland,S92000003,2020-04-23,314,10488
nation,Scotland,S92000003,2020-04-22,340,10174
nation,Scotland,S92000003,2020-04-21,399,9834
nation,Scotland,S92000003,2020-04-20,776,9435
nation,Scotland,S92000003,2020-04-19,159,8659
nation,Scotland,S92000003,2020-04-18,264,8500
nation,Scotland,S92000003,2020-04-17,394,8236
nation,Scotland,S92000003,2020-04-16,427,7842
nation,Scotland,S92000003,2020-04-15,331,7415
nation,Scotland,S92000003,2020-04-14,346,7084
nation,Scotland,S92000003,2020-04-13,359,6738
nation,Scotland,S92000003,2020-04-12,220,6379
nation,Scotland,S92000003,2020-04-11,185,6159
nation,Scotland,S92000003,2020-04-10,329,5974
nation,Scotland,S92000003,2020-04-09,304,5645
nation,Scotland,S92000003,2020-04-08,343,5341
nation,Scotland,S92000003,2020-04-07,351,4998
nation,Scotland,S92000003,2020-04-06,404,4647
nation,Scotland,S92000003,2020-04-05,225,4243
nation,Scotland,S92000003,2020-04-04,259,4018
nation,Scotland,S92000003,2020-04-03,379,3759
nation,Scotland,S92000003,2020-04-02,351,3380
nation,Scotland,S92000003,2020-04-01,388,3029
nation,Scotland,S92000003,2020-03-31,340,2641
nation,Scotland,S92000003,2020-03-30,320,2301
nation,Scotland,S92000003,2020-03-29,197,1981
nation,Scotland,S92000003,2020-03-28,205,1784
nation,Scotland,S92000003,2020-03-27,274,1579
nation,Scotland,S92000003,2020-03-26,223,1305
nation,Scotland,S92000003,2020-03-25,188,1082
nation,Scotland,S92000003,2020-03-24,168,894
nation,Scotland,S92000003,2020-03-23,138,726
nation,Scotland,S92000003,2020-03-22,75,588
nation,Scotland,S92000003,2020-03-21,66,513
nation,Scotland,S92000003,2020-03-20,83,447
nation,Scotland,S92000003,2020-03-19,49,364
nation,Scotland,S92000003,2020-03-18,41,315
nation,Scotland,S92000003,2020-03-17,43,274
nation,Scotland,S92000003,2020-03-16,21,231
nation,Scotland,S92000003,2020-03-15,12,210
nation,Scotland,S92000003,2020-03-14,19,198
nation,Scotland,S92000003,2020-03-13,48,179
nation,Scotland,S92000003,2020-03-12,38,131
nation,Scotland,S92000003,2020-03-11,26,93
nation,Scotland,S92000003,2020-03-10,21,67
nation,Scotland,S92000003,2020-03-09,16,46
nation,Scotland,S92000003,2020-03-08,3,30
nation,Scotland,S92000003,2020-03-07,6,27
nation,Scotland,S92000003,2020-03-06,6,21
nation,Scotland,S92000003,2020-03-05,2,15
nation,Scotland,S92000003,2020-03-04,6,13
nation,Scotland,S92000003,2020-03-03,3,7
nation,Scotland,S92000003,2020-03-02,1,4
nation,Scotland,S92000003,2020-03-01,2,3
nation,Scotland,S92000003,2020-02-29,0,1
nation,Scotland,S92000003,2020-02-28,1,1
nation,Wales,W92000004,2021-04-29,43,211573
nation,Wales,W92000004,2021-04-28,44,211530
nation,Wales,W92000004,2021-04-27,59,211486
nation,Wales,W92000004,2021-04-26,55,211427
nation,Wales,W92000004,2021-04-25,32,211372
nation,Wales,W92000004,2021-04-24,38,211340
nation,Wales,W92000004,2021-04-23,48,211302
nation,Wales,W92000004,2021-04-22,55,211254
nation,Wales,W92000004,2021-04-21,63,211199
nation,Wales,W92000004,2021-04-20,57,211136
nation,Wales,W92000004,2021-04-19,74,211079
nation,Wales,W92000004,2021-04-18,54,211005
nation,Wales,W92000004,2021-04-17,38,210951
nation,Wales,W92000004,2021-04-16,60,210913
nation,Wales,W92000004,2021-04-15,72,210853
nation,Wales,W92000004,2021-04-14,79,210781
nation,Wales,W92000004,2021-04-13,63,210702
nation,Wales,W92000004,2021-04-12,107,210639
nation,Wales,W92000004,2021-04-11,54,210532
nation,Wales,W92000004,2021-04-10,51,210478
nation,Wales,W92000004,2021-04-09,72,210427
nation,Wales,W92000004,2021-04-08,90,210355
nation,Wales,W92000004,2021-04-07,105,210265
nation,Wales,W92000004,2021-04-06,105,210160
nation,Wales,W92000004,2021-04-05,72,210055
nation,Wales,W92000004,2021-04-04,76,209983
nation,Wales,W92000004,2021-04-03,58,209907
nation,Wales,W92000004,2021-04-02,63,209849
nation,Wales,W92000004,2021-04-01,94,209786
nation,Wales,W92000004,2021-03-31,108,209692
nation,Wales,W92000004,2021-03-30,137,209584
nation,Wales,W92000004,2021-03-29,123,209447
nation,Wales,W92000004,2021-03-28,103,209324
nation,Wales,W92000004,2021-03-27,87,209221
nation,Wales,W92000004,2021-03-26,152,209134
nation,Wales,W92000004,2021-03-25,199,208982
nation,Wales,W92000004,2021-03-24,190,208783
nation,Wales,W92000004,2021-03-23,163,208593
nation,Wales,W92000004,2021-03-22,198,208430
nation,Wales,W92000004,2021-03-21,139,208232
nation,Wales,W92000004,2021-03-20,152,208093
nation,Wales,W92000004,2021-03-19,177,207941
nation,Wales,W92000004,2021-03-18,219,207764
nation,Wales,W92000004,2021-03-17,183,207545
nation,Wales,W92000004,2021-03-16,183,207362
nation,Wales,W92000004,2021-03-15,196,207179
nation,Wales,W92000004,2021-03-14,158,206983
nation,Wales,W92000004,2021-03-13,190,206825
nation,Wales,W92000004,2021-03-12,206,206635
nation,Wales,W92000004,2021-03-11,228,206429
nation,Wales,W92000004,2021-03-10,202,206201
nation,Wales,W92000004,2021-03-09,165,205999
nation,Wales,W92000004,2021-03-08,258,205834
nation,Wales,W92000004,2021-03-07,146,205576
nation,Wales,W92000004,2021-03-06,169,205430
nation,Wales,W92000004,2021-03-05,131,205261
nation,Wales,W92000004,2021-03-04,199,205130
nation,Wales,W92000004,2021-03-03,209,204931
nation,Wales,W92000004,2021-03-02,237,204722
nation,Wales,W92000004,2021-03-01,244,204485
nation,Wales,W92000004,2021-02-28,207,204241
nation,Wales,W92000004,2021-02-27,139,204034
nation,Wales,W92000004,2021-02-26,202,203895
nation,Wales,W92000004,2021-02-25,225,203693
nation,Wales,W92000004,2021-02-24,264,203468
nation,Wales,W92000004,2021-02-23,288,203204
nation,Wales,W92000004,2021-02-22,336,202916
nation,Wales,W92000004,2021-02-21,273,202580
nation,Wales,W92000004,2021-02-20,267,202307
nation,Wales,W92000004,2021-02-19,310,202040
nation,Wales,W92000004,2021-02-18,343,201730
nation,Wales,W92000004,2021-02-17,373,201387
nation,Wales,W92000004,2021-02-16,442,201014
nation,Wales,W92000004,2021-02-15,453,200572
nation,Wales,W92000004,2021-02-14,289,200119
nation,Wales,W92000004,2021-02-13,282,199830
nation,Wales,W92000004,2021-02-12,407,199548
nation,Wales,W92000004,2021-02-11,377,199141
nation,Wales,W92000004,2021-02-10,450,198764
nation,Wales,W92000004,2021-02-09,464,198314
nation,Wales,W92000004,2021-02-08,492,197850
nation,Wales,W92000004,2021-02-07,284,197358
nation,Wales,W92000004,2021-02-06,359,197074
nation,Wales,W92000004,2021-02-05,501,196715
nation,Wales,W92000004,2021-02-04,501,196214
nation,Wales,W92000004,2021-02-03,583,195713
nation,Wales,W92000004,2021-02-02,599,195130
nation,Wales,W92000004,2021-02-01,612,194531
nation,Wales,W92000004,2021-01-31,460,193919
nation,Wales,W92000004,2021-01-30,486,193459
nation,Wales,W92000004,2021-01-29,598,192973
nation,Wales,W92000004,2021-01-28,658,192375
nation,Wales,W92000004,2021-01-27,704,191717
nation,Wales,W92000004,2021-01-26,730,191013
nation,Wales,W92000004,2021-01-25,846,190283
nation,Wales,W92000004,2021-01-24,396,189437
nation,Wales,W92000004,2021-01-23,541,189041
nation,Wales,W92000004,2021-01-22,772,188500
nation,Wales,W92000004,2021-01-21,909,187728
nation,Wales,W92000004,2021-01-20,971,186819
nation,Wales,W92000004,2021-01-19,1081,185848
nation,Wales,W92000004,2021-01-18,1397,184767
nation,Wales,W92000004,2021-01-17,825,183370
nation,Wales,W92000004,2021-01-16,1005,182545
nation,Wales,W92000004,2021-01-15,1212,181540
nation,Wales,W92000004,2021-01-14,1311,180328
nation,Wales,W92000004,2021-01-13,1463,179017
nation,Wales,W92000004,2021-01-12,1601,177554
nation,Wales,W92000004,2021-01-11,1735,175953
nation,Wales,W92000004,2021-01-10,1178,174218
nation,Wales,W92000004,2021-01-09,1142,173040
nation,Wales,W92000004,2021-01-08,1596,171898
nation,Wales,W92000004,2021-01-07,1663,170302
nation,Wales,W92000004,2021-01-06,1990,168639
nation,Wales,W92000004,2021-01-05,2384,166649
nation,Wales,W92000004,2021-01-04,2658,164265
nation,Wales,W92000004,2021-01-03,1809,161607
nation,Wales,W92000004,2021-01-02,2087,159798
nation,Wales,W92000004,2021-01-01,1211,157711
nation,Wales,W92000004,2020-12-31,2010,156500
nation,Wales,W92000004,2020-12-30,2699,154490
nation,Wales,W92000004,2020-12-29,3563,151791
nation,Wales,W92000004,2020-12-28,2356,148228
nation,Wales,W92000004,2020-12-27,2496,145872
nation,Wales,W92000004,2020-12-26,1893,143376
nation,Wales,W92000004,2020-12-25,643,141483
nation,Wales,W92000004,2020-12-24,1473,140840
nation,Wales,W92000004,2020-12-23,2443,139367
nation,Wales,W92000004,2020-12-22,2705,136924
nation,Wales,W92000004,2020-12-21,2744,134219
nation,Wales,W92000004,2020-12-20,2208,131475
nation,Wales,W92000004,2020-12-19,2170,129267
nation,Wales,W92000004,2020-12-18,2537,127097
nation,Wales,W92000004,2020-12-17,2776,124560
nation,Wales,W92000004,2020-12-16,3141,121784
nation,Wales,W92000004,2020-12-15,3181,118643
nation,Wales,W92000004,2020-12-14,3539,115462
nation,Wales,W92000004,2020-12-13,2734,111923
nation,Wales,W92000004,2020-12-12,2285,109189
nation,Wales,W92000004,2020-12-11,2812,106904
nation,Wales,W92000004,2020-12-10,2664,104092
nation,Wales,W92000004,2020-12-09,2692,101428
nation,Wales,W92000004,2020-12-08,2602,98736
nation,Wales,W92000004,2020-12-07,2511,96134
nation,Wales,W92000004,2020-12-06,1697,93623
nation,Wales,W92000004,2020-12-05,1533,91926
nation,Wales,W92000004,2020-12-04,1698,90393
nation,Wales,W92000004,2020-12-03,1806,88695
nation,Wales,W92000004,2020-12-02,1644,86889
nation,Wales,W92000004,2020-12-01,1611,85245
nation,Wales,W92000004,2020-11-30,1505,83634
nation,Wales,W92000004,2020-11-29,966,82129
nation,Wales,W92000004,2020-11-28,844,81163
nation,Wales,W92000004,2020-11-27,1035,80319
nation,Wales,W92000004,2020-11-26,1159,79284
nation,Wales,W92000004,2020-11-25,1337,78125
nation,Wales,W92000004,2020-11-24,1093,76788
nation,Wales,W92000004,2020-11-23,1031,75695
nation,Wales,W92000004,2020-11-22,717,74664
nation,Wales,W92000004,2020-11-21,680,73947
nation,Wales,W92000004,2020-11-20,936,73267
nation,Wales,W92000004,2020-11-19,920,72331
nation,Wales,W92000004,2020-11-18,987,71411
nation,Wales,W92000004,2020-11-17,1040,70424
nation,Wales,W92000004,2020-11-16,993,69384
nation,Wales,W92000004,2020-11-15,628,68391
nation,Wales,W92000004,2020-11-14,628,67763
nation,Wales,W92000004,2020-11-13,859,67135
nation,Wales,W92000004,2020-11-12,772,66276
nation,Wales,W92000004,2020-11-11,855,65504
nation,Wales,W92000004,2020-11-10,963,64649
nation,Wales,W92000004,2020-11-09,1011,63686
nation,Wales,W92000004,2020-11-08,696,62675
nation,Wales,W92000004,2020-11-07,605,61979
nation,Wales,W92000004,2020-11-06,877,61374
nation,Wales,W92000004,2020-11-05,1017,60497
nation,Wales,W92000004,2020-11-04,1094,59480
nation,Wales,W92000004,2020-11-03,1234,58386
nation,Wales,W92000004,2020-11-02,1410,57152
nation,Wales,W92000004,2020-11-01,948,55742
nation,Wales,W92000004,2020-10-31,879,54794
nation,Wales,W92000004,2020-10-30,1241,53915
nation,Wales,W92000004,2020-10-29,1583,52674
nation,Wales,W92000004,2020-10-28,1357,51091
nation,Wales,W92000004,2020-10-27,1478,49734
nation,Wales,W92000004,2020-10-26,1556,48256
nation,Wales,W92000004,2020-10-25,940,46700
nation,Wales,W92000004,2020-10-24,1025,45760
nation,Wales,W92000004,2020-10-23,1197,44735
nation,Wales,W92000004,2020-10-22,1056,43538
nation,Wales,W92000004,2020-10-21,1266,42482
nation,Wales,W92000004,2020-10-20,1237,41216
nation,Wales,W92000004,2020-10-19,1111,39979
nation,Wales,W92000004,2020-10-18,716,38868
nation,Wales,W92000004,2020-10-17,708,38152
nation,Wales,W92000004,2020-10-16,952,37444
nation,Wales,W92000004,2020-10-15,791,36492
nation,Wales,W92000004,2020-10-14,904,35701
nation,Wales,W92000004,2020-10-13,952,34797
nation,Wales,W92000004,2020-10-12,782,33845
nation,Wales,W92000004,2020-10-11,626,33063
nation,Wales,W92000004,2020-10-10,619,32437
nation,Wales,W92000004,2020-10-09,782,31818
nation,Wales,W92000004,2020-10-08,827,31036
nation,Wales,W92000004,2020-10-07,851,30209
nation,Wales,W92000004,2020-10-06,771,29358
nation,Wales,W92000004,2020-10-05,703,28587
nation,Wales,W92000004,2020-10-04,614,27884
nation,Wales,W92000004,2020-10-03,518,27270
nation,Wales,W92000004,2020-10-02,601,26752
nation,Wales,W92000004,2020-10-01,627,26151
nation,Wales,W92000004,2020-09-30,601,25524
nation,Wales,W92000004,2020-09-29,466,24923
nation,Wales,W92000004,2020-09-28,426,24457
nation,Wales,W92000004,2020-09-27,317,24031
nation,Wales,W92000004,2020-09-26,403,23714
nation,Wales,W92000004,2020-09-25,385,23311
nation,Wales,W92000004,2020-09-24,316,22926
nation,Wales,W92000004,2020-09-23,378,22610
nation,Wales,W92000004,2020-09-22,379,22232
nation,Wales,W92000004,2020-09-21,313,21853
nation,Wales,W92000004,2020-09-20,252,21540
nation,Wales,W92000004,2020-09-19,280,21288
nation,Wales,W92000004,2020-09-18,246,21008
nation,Wales,W92000004,2020-09-17,261,20762
nation,Wales,W92000004,2020-09-16,207,20501
nation,Wales,W92000004,2020-09-15,164,20294
nation,Wales,W92000004,2020-09-14,191,20130
nation,Wales,W92000004,2020-09-13,164,19939
nation,Wales,W92000004,2020-09-12,140,19775
nation,Wales,W92000004,2020-09-11,145,19635
nation,Wales,W92000004,2020-09-10,186,19490
nation,Wales,W92000004,2020-09-09,158,19304
nation,Wales,W92000004,2020-09-08,143,19146
nation,Wales,W92000004,2020-09-07,159,19003
nation,Wales,W92000004,2020-09-06,131,18844
nation,Wales,W92000004,2020-09-05,128,18713
nation,Wales,W92000004,2020-09-04,149,18585
nation,Wales,W92000004,2020-09-03,125,18436
nation,Wales,W92000004,2020-09-02,95,18311
nation,Wales,W92000004,2020-09-01,57,18216
nation,Wales,W92000004,2020-08-31,44,18159
nation,Wales,W92000004,2020-08-30,46,18115
nation,Wales,W92000004,2020-08-29,44,18069
nation,Wales,W92000004,2020-08-28,52,18025
nation,Wales,W92000004,2020-08-27,50,17973
nation,Wales,W92000004,2020-08-26,44,17923
nation,Wales,W92000004,2020-08-25,50,17879
nation,Wales,W92000004,2020-08-24,36,17829
nation,Wales,W92000004,2020-08-23,11,17793
nation,Wales,W92000004,2020-08-22,19,17782
nation,Wales,W92000004,2020-08-21,22,17763
nation,Wales,W92000004,2020-08-20,31,17741
nation,Wales,W92000004,2020-08-19,35,17710
nation,Wales,W92000004,2020-08-18,38,17675
nation,Wales,W92000004,2020-08-17,19,17637
nation,Wales,W92000004,2020-08-16,18,17618
nation,Wales,W92000004,2020-08-15,10,17600
nation,Wales,W92000004,2020-08-14,17,17590
nation,Wales,W92000004,2020-08-13,17,17573
nation,Wales,W92000004,2020-08-12,24,17556
nation,Wales,W92000004,2020-08-11,27,17532
nation,Wales,W92000004,2020-08-10,19,17505
nation,Wales,W92000004,2020-08-09,8,17486
nation,Wales,W92000004,2020-08-08,5,17478
nation,Wales,W92000004,2020-08-07,15,17473
nation,Wales,W92000004,2020-08-06,22,17458
nation,Wales,W92000004,2020-08-05,22,17436
nation,Wales,W92000004,2020-08-04,24,17414
nation,Wales,W92000004,2020-08-03,22,17390
nation,Wales,W92000004,2020-08-02,14,17368
nation,Wales,W92000004,2020-08-01,16,17354
nation,Wales,W92000004,2020-07-31,16,17338
nation,Wales,W92000004,2020-07-30,30,17322
nation,Wales,W92000004,2020-07-29,27,17292
nation,Wales,W92000004,2020-07-28,27,17265
nation,Wales,W92000004,2020-07-27,23,17238
nation,Wales,W92000004,2020-07-26,35,17215
nation,Wales,W92000004,2020-07-25,24,17180
nation,Wales,W92000004,2020-07-24,30,17156
nation,Wales,W92000004,2020-07-23,31,17126
nation,Wales,W92000004,2020-07-22,25,17095
nation,Wales,W92000004,2020-07-21,61,17070
nation,Wales,W92000004,2020-07-20,43,17009
nation,Wales,W92000004,2020-07-19,10,16966
nation,Wales,W92000004,2020-07-18,11,16956
nation,Wales,W92000004,2020-07-17,17,16945
nation,Wales,W92000004,2020-07-16,25,16928
nation,Wales,W92000004,2020-07-15,18,16903
nation,Wales,W92000004,2020-07-14,23,16885
nation,Wales,W92000004,2020-07-13,24,16862
nation,Wales,W92000004,2020-07-12,10,16838
nation,Wales,W92000004,2020-07-11,12,16828
nation,Wales,W92000004,2020-07-10,29,16816
nation,Wales,W92000004,2020-07-09,22,16787
nation,Wales,W92000004,2020-07-08,14,16765
nation,Wales,W92000004,2020-07-07,29,16751
nation,Wales,W92000004,2020-07-06,35,16722
nation,Wales,W92000004,2020-07-05,12,16687
nation,Wales,W92000004,2020-07-04,9,16675
nation,Wales,W92000004,2020-07-03,19,16666
nation,Wales,W92000004,2020-07-02,28,16647
nation,Wales,W92000004,2020-07-01,27,16619
nation,Wales,W92000004,2020-06-30,35,16592
nation,Wales,W92000004,2020-06-29,43,16557
nation,Wales,W92000004,2020-06-28,28,16514
nation,Wales,W92000004,2020-06-27,140,16486
nation,Wales,W92000004,2020-06-26,19,16346
nation,Wales,W92000004,2020-06-25,60,16327
nation,Wales,W92000004,2020-06-24,37,16267
nation,Wales,W92000004,2020-06-23,131,16230
nation,Wales,W92000004,2020-06-22,66,16099
nation,Wales,W92000004,2020-06-21,76,16033
nation,Wales,W92000004,2020-06-20,47,15957
nation,Wales,W92000004,2020-06-19,140,15910
nation,Wales,W92000004,2020-06-18,62,15770
nation,Wales,W92000004,2020-06-17,64,15708
nation,Wales,W92000004,2020-06-16,82,15644
nation,Wales,W92000004,2020-06-15,66,15562
nation,Wales,W92000004,2020-06-14,54,15496
nation,Wales,W92000004,2020-06-13,70,15442
nation,Wales,W92000004,2020-06-12,75,15372
nation,Wales,W92000004,2020-06-11,66,15297
nation,Wales,W92000004,2020-06-10,67,15231
nation,Wales,W92000004,2020-06-09,62,15164
nation,Wales,W92000004,2020-06-08,74,15102
nation,Wales,W92000004,2020-06-07,34,15028
nation,Wales,W92000004,2020-06-06,53,14994
nation,Wales,W92000004,2020-06-05,55,14941
nation,Wales,W92000004,2020-06-04,60,14886
nation,Wales,W92000004,2020-06-03,75,14826
nation,Wales,W92000004,2020-06-02,73,14751
nation,Wales,W92000004,2020-06-01,64,14678
nation,Wales,W92000004,2020-05-31,46,14614
nation,Wales,W92000004,2020-05-30,70,14568
nation,Wales,W92000004,2020-05-29,106,14498
nation,Wales,W92000004,2020-05-28,102,14392
nation,Wales,W92000004,2020-05-27,118,14290
nation,Wales,W92000004,2020-05-26,102,14172
nation,Wales,W92000004,2020-05-25,105,14070
nation,Wales,W92000004,2020-05-24,82,13965
nation,Wales,W92000004,2020-05-23,122,13883
nation,Wales,W92000004,2020-05-22,137,13761
nation,Wales,W92000004,2020-05-21,132,13624
nation,Wales,W92000004,2020-05-20,166,13492
nation,Wales,W92000004,2020-05-19,213,13326
nation,Wales,W92000004,2020-05-18,168,13113
nation,Wales,W92000004,2020-05-17,118,12945
nation,Wales,W92000004,2020-05-16,166,12827
nation,Wales,W92000004,2020-05-15,179,12661
nation,Wales,W92000004,2020-05-14,132,12482
nation,Wales,W92000004,2020-05-13,153,12350
nation,Wales,W92000004,2020-05-12,150,12197
nation,Wales,W92000004,2020-05-11,178,12047
nation,Wales,W92000004,2020-05-10,107,11869
nation,Wales,W92000004,2020-05-09,136,11762
nation,Wales,W92000004,2020-05-08,115,11626
nation,Wales,W92000004,2020-05-07,176,11511
